target,feature_set,model,transformation,fold_idx,r2,rmse,mae
Ni_num,M2_Core_Salinity,HuberRegressor,LOG1P,25,-0.405628,2.532382,1.238305
Ni_num,M2_Core_Salinity,HuberRegressor,RAW,1,-0.245523,1.095526,0.870527
Ni_num,M2_Core_Salinity,HuberRegressor,RAW,2,0.416324,0.969343,0.734282
Ni_num,M2_Core_Salinity,HuberRegressor,RAW,3,-0.569689,2.833368,1.731576
Ni_num,M2_Core_Salinity,HuberRegressor,RAW,4,0.056919,2.654207,1.803868
Ni_num,M2_Core_Salinity,HuberRegressor,RAW,5,0.871301,0.450581,0.365865
Ni_num,M2_Core_Salinity,HuberRegressor,RAW,6,0.763861,0.559228,0.483056
Ni_num,M2_Core_Salinity,HuberRegressor,RAW,7,0.432472,1.747954,1.211117
Ni_num,M2_Core_Salinity,HuberRegressor,RAW,8,0.089339,2.223583,1.218495
Ni_num,M2_Core_Salinity,HuberRegressor,RAW,9,-1.215087,0.34455,0.310076
Ni_num,M2_Core_Salinity,HuberRegressor,RAW,10,-0.769422,2.75173,1.555967
Ni_num,M2_Core_Salinity,HuberRegressor,RAW,11,0.395907,0.694908,0.562675
Ni_num,M2_Core_Salinity,HuberRegressor,RAW,12,0.538442,1.592202,0.93419
Ni_num,M2_Core_Salinity,HuberRegressor,RAW,13,0.308122,2.164634,1.301382
Ni_num,M2_Core_Salinity,HuberRegressor,RAW,14,-0.551647,2.686827,1.508413
Ni_num,M2_Core_Salinity,HuberRegressor,RAW,15,-1.184948,0.906502,0.772984
Ni_num,M2_Core_Salinity,HuberRegressor,RAW,16,-0.185034,2.589522,1.267683
Ni_num,M2_Core_Salinity,HuberRegressor,RAW,17,0.679151,0.694317,0.601484
Ni_num,M2_Core_Salinity,HuberRegressor,RAW,18,0.804737,0.602247,0.500989
Ni_num,M2_Core_Salinity,HuberRegressor,RAW,19,0.279228,0.89622,0.639098
Ni_num,M2_Core_Salinity,HuberRegressor,RAW,20,0.174412,2.611366,1.766433
Ni_num,M2_Core_Salinity,HuberRegressor,RAW,21,-0.283265,0.77868,0.680944
Ni_num,M2_Core_Salinity,HuberRegressor,RAW,22,0.490137,1.565519,1.007506
Ni_num,M2_Core_Salinity,HuberRegressor,RAW,23,0.58178,0.852404,0.533987
Ni_num,M2_Core_Salinity,HuberRegressor,RAW,24,0.197193,2.289942,1.520354
Ni_num,M2_Core_Salinity,HuberRegressor,RAW,25,-0.490213,2.607463,1.308214
Ni_num,M2_Core_Salinity,SVR_RBF,LOG1P,1,-0.101207,1.030105,0.848132
Ni_num,M2_Core_Salinity,SVR_RBF,LOG1P,2,0.310967,1.053202,0.829782
Ni_num,M2_Core_Salinity,SVR_RBF,LOG1P,3,-0.297352,2.575877,1.486883
Ni_num,M2_Core_Salinity,SVR_RBF,LOG1P,4,0.012251,2.716336,1.81939
Ni_num,M2_Core_Salinity,SVR_RBF,LOG1P,5,0.909182,0.378504,0.308169
Ni_num,M2_Core_Salinity,SVR_RBF,LOG1P,6,0.747419,0.57837,0.468192
Ni_num,M2_Core_Salinity,SVR_RBF,LOG1P,7,0.186346,2.092936,1.531593
Ni_num,M2_Core_Salinity,SVR_RBF,LOG1P,8,-0.087381,2.429774,1.304288
Ni_num,M2_Core_Salinity,SVR_RBF,LOG1P,9,-9.761268,0.759432,0.562195
Ni_num,M2_Core_Salinity,SVR_RBF,LOG1P,10,-0.776579,2.75729,1.948658
Ni_num,M2_Core_Salinity,SVR_RBF,LOG1P,11,0.660895,0.520645,0.408311
Ni_num,M2_Core_Salinity,SVR_RBF,LOG1P,12,0.53797,1.593017,0.929002
Ni_num,M2_Core_Salinity,SVR_RBF,LOG1P,13,0.17586,2.36249,1.547557
Ni_num,M2_Core_Salinity,SVR_RBF,LOG1P,14,-0.445241,2.593064,1.796949
Ni_num,M2_Core_Salinity,SVR_RBF,LOG1P,15,-0.225422,0.678877,0.538824
Ni_num,M2_Core_Salinity,SVR_RBF,LOG1P,16,-0.08245,2.474903,1.196406
Ni_num,M2_Core_Salinity,SVR_RBF,LOG1P,17,0.773076,0.583912,0.504285
Ni_num,M2_Core_Salinity,SVR_RBF,LOG1P,18,0.724451,0.715425,0.599747
Ni_num,M2_Core_Salinity,SVR_RBF,LOG1P,19,0.028464,1.040507,0.823693
Ni_num,M2_Core_Salinity,SVR_RBF,LOG1P,20,0.097119,2.730871,1.797153
Ni_num,M2_Core_Salinity,SVR_RBF,LOG1P,21,-0.08058,0.714545,0.625103
Ni_num,M2_Core_Salinity,SVR_RBF,LOG1P,22,0.503299,1.545179,0.952802
Ni_num,M2_Core_Salinity,SVR_RBF,LOG1P,23,0.54842,0.885748,0.592873
Ni_num,M2_Core_Salinity,SVR_RBF,LOG1P,24,0.119851,2.397712,1.499253
Ni_num,M2_Core_Salinity,SVR_RBF,LOG1P,25,-0.322077,2.455966,1.276852
Ni_num,M2_Core_Salinity,SVR_RBF,RAW,1,0.342914,0.795716,0.692639
Ni_num,M2_Core_Salinity,SVR_RBF,RAW,2,0.336528,1.033483,0.836926
Ni_num,M2_Core_Salinity,SVR_RBF,RAW,3,-0.321658,2.599895,1.576473
Ni_num,M2_Core_Salinity,SVR_RBF,RAW,4,0.026924,2.696085,1.808855
Ni_num,M2_Core_Salinity,SVR_RBF,RAW,5,0.873128,0.447371,0.386205
Ni_num,M2_Core_Salinity,SVR_RBF,RAW,6,0.73693,0.590258,0.543684
Ni_num,M2_Core_Salinity,SVR_RBF,RAW,7,0.314192,1.921487,1.393751
Ni_num,M2_Core_Salinity,SVR_RBF,RAW,8,-0.040405,2.37671,1.327657
Ni_num,M2_Core_Salinity,SVR_RBF,RAW,9,-5.738418,0.600947,0.475894
Ni_num,M2_Core_Salinity,SVR_RBF,RAW,10,-0.636709,2.646525,1.735208
Ni_num,M2_Core_Salinity,SVR_RBF,RAW,11,0.552119,0.598352,0.424719
Ni_num,M2_Core_Salinity,SVR_RBF,RAW,12,0.487956,1.677022,0.972146
Ni_num,M2_Core_Salinity,SVR_RBF,RAW,13,0.235012,2.276129,1.515957
Ni_num,M2_Core_Salinity,SVR_RBF,RAW,14,-0.24693,2.408598,1.49369
Ni_num,M2_Core_Salinity,SVR_RBF,RAW,15,-0.41635,0.729849,0.61069
Ni_num,M2_Core_Salinity,SVR_RBF,RAW,16,-0.053446,2.441521,1.186919
Ni_num,M2_Core_Salinity,SVR_RBF,RAW,17,0.684748,0.688234,0.595722
Ni_num,M2_Core_Salinity,SVR_RBF,RAW,18,0.683179,0.767135,0.642807
Ni_num,M2_Core_Salinity,SVR_RBF,RAW,19,0.12714,0.986252,0.695404
Ni_num,M2_Core_Salinity,SVR_RBF,RAW,20,0.108706,2.713291,1.760054
Ni_num,M2_Core_Salinity,SVR_RBF,RAW,21,-0.427136,0.821171,0.713144
Ni_num,M2_Core_Salinity,SVR_RBF,RAW,22,0.460213,1.610803,0.942239
Ni_num,M2_Core_Salinity,SVR_RBF,RAW,23,0.481777,0.948858,0.654382
Ni_num,M2_Core_Salinity,SVR_RBF,RAW,24,0.156092,2.34783,1.482824
Ni_num,M2_Core_Salinity,SVR_RBF,RAW,25,-0.270937,2.407998,1.274204
Ni_num,M3_Core_IonRatios,Ridge,LOG1P,1,-5.4492,2.492872,1.473914
Ni_num,M3_Core_IonRatios,Ridge,LOG1P,2,-0.166114,1.370132,1.11917
Ni_num,M3_Core_IonRatios,Ridge,LOG1P,3,-0.608524,2.868204,2.053683
Ni_num,M3_Core_IonRatios,Ridge,LOG1P,4,-0.038631,2.785421,1.943426
Ni_num,M3_Core_IonRatios,Ridge,LOG1P,5,0.754164,0.622741,0.552795
Ni_num,M3_Core_IonRatios,Ridge,LOG1P,6,-1.551676,1.838308,1.293128
Ni_num,M3_Core_IonRatios,Ridge,LOG1P,7,-0.03956,2.365707,1.871969
Ni_num,M3_Core_IonRatios,Ridge,LOG1P,8,0.113999,2.193269,1.391677
Ni_num,M3_Core_IonRatios,Ridge,LOG1P,9,-7.859309,0.68906,0.505625
Ni_num,M3_Core_IonRatios,Ridge,LOG1P,10,-0.581831,2.601778,1.531679
Ni_num,M3_Core_IonRatios,Ridge,LOG1P,11,-0.387418,1.053123,0.847569
Ni_num,M3_Core_IonRatios,Ridge,LOG1P,12,0.311032,1.945292,1.342822
Ni_num,M3_Core_IonRatios,Ridge,LOG1P,13,-0.117826,2.751418,2.009207
Ni_num,M3_Core_IonRatios,Ridge,LOG1P,14,-0.801592,2.895153,2.150819
Ni_num,M3_Core_IonRatios,Ridge,LOG1P,15,-0.34774,0.711953,0.613085
Ni_num,M3_Core_IonRatios,Ridge,LOG1P,16,-0.181946,2.586146,1.449458
Ni_num,M3_Core_IonRatios,Ridge,LOG1P,17,0.311051,1.017421,0.906631
Ni_num,M3_Core_IonRatios,Ridge,LOG1P,18,0.728271,0.710448,0.56139
Ni_num,M3_Core_IonRatios,Ridge,LOG1P,19,-0.633562,1.349222,1.062177
Ni_num,M3_Core_IonRatios,Ridge,LOG1P,20,-0.013604,2.893477,2.130759
Ni_num,M3_Core_IonRatios,Ridge,LOG1P,21,0.077203,0.660319,0.543085
Ni_num,M3_Core_IonRatios,Ridge,LOG1P,22,0.211161,1.947268,1.344449
Ni_num,M3_Core_IonRatios,Ridge,LOG1P,23,0.6987,0.723507,0.517841
Ni_num,M3_Core_IonRatios,Ridge,LOG1P,24,-0.010449,2.569071,2.048198
Ni_num,M3_Core_IonRatios,Ridge,LOG1P,25,-0.438574,2.561888,1.43686
Ni_num,M3_Core_IonRatios,Ridge,RAW,1,-2.99535,1.962115,1.399139
Ni_num,M3_Core_IonRatios,Ridge,RAW,2,-0.91124,1.75408,1.404161
Ni_num,M3_Core_IonRatios,Ridge,RAW,3,-0.976441,3.179349,2.395145
Ni_num,M3_Core_IonRatios,Ridge,RAW,4,-0.007796,2.743763,1.884994
Ni_num,M3_Core_IonRatios,Ridge,RAW,5,0.591299,0.802948,0.665289
Ni_num,M3_Core_IonRatios,Ridge,RAW,6,-1.246817,1.725001,1.297463
Ni_num,M3_Core_IonRatios,Ridge,RAW,7,-0.172195,2.512095,2.009553
Ni_num,M3_Core_IonRatios,Ridge,RAW,8,0.183754,2.105161,1.228631
Ni_num,M3_Core_IonRatios,Ridge,RAW,9,-29.368295,1.275755,0.90642
Ni_num,M3_Core_IonRatios,Ridge,RAW,10,-0.67778,2.679525,1.64278
Ni_num,M3_Core_IonRatios,Ridge,RAW,11,-0.626641,1.140305,0.937175
Ni_num,M3_Core_IonRatios,Ridge,RAW,12,0.305604,1.952939,1.403634
Ni_num,M3_Core_IonRatios,Ridge,RAW,13,-0.29038,2.956163,2.193823
Ni_num,M3_Core_IonRatios,Ridge,RAW,14,-0.837547,2.923899,2.201568
Ni_num,M3_Core_IonRatios,Ridge,RAW,15,-0.632945,0.783671,0.670814
Ni_num,M3_Core_IonRatios,Ridge,RAW,16,-0.251597,2.661255,1.638498
Ni_num,M3_Core_IonRatios,Ridge,RAW,17,-0.082168,1.275131,1.117801
Ni_num,M3_Core_IonRatios,Ridge,RAW,18,0.582783,0.88033,0.685013
Ni_num,M3_Core_IonRatios,Ridge,RAW,19,-1.479122,1.662129,1.246976
Ni_num,M3_Core_IonRatios,Ridge,RAW,20,0.070349,2.771059,2.131547
Ni_num,M3_Core_IonRatios,Ridge,RAW,21,-0.045902,0.702986,0.56397
Ni_num,M3_Core_IonRatios,Ridge,RAW,22,0.091786,2.089419,1.463404
Ni_num,M3_Core_IonRatios,Ridge,RAW,23,0.64087,0.789894,0.691331
Ni_num,M3_Core_IonRatios,Ridge,RAW,24,-0.180833,2.777239,2.169499
Ni_num,M3_Core_IonRatios,Ridge,RAW,25,-0.573853,2.679638,1.704548
Ni_num,M3_Core_IonRatios,Lasso,LOG1P,1,0.485163,0.70434,0.630123
Ni_num,M3_Core_IonRatios,Lasso,LOG1P,2,0.566014,0.835852,0.727951
Ni_num,M3_Core_IonRatios,Lasso,LOG1P,3,-0.097554,2.369241,1.25619
Ni_num,M3_Core_IonRatios,Lasso,LOG1P,4,-0.251215,3.057217,2.098838
Ni_num,M3_Core_IonRatios,Lasso,LOG1P,5,0.738503,0.642271,0.576638
Ni_num,M3_Core_IonRatios,Lasso,LOG1P,6,0.523658,0.794264,0.782198
Ni_num,M3_Core_IonRatios,Lasso,LOG1P,7,0.221655,2.047021,1.492043
Ni_num,M3_Core_IonRatios,Lasso,LOG1P,8,0.05381,2.266544,1.200416
Ni_num,M3_Core_IonRatios,Lasso,LOG1P,9,-5.541244,0.592089,0.565195
Ni_num,M3_Core_IonRatios,Lasso,LOG1P,10,-0.463365,2.502456,1.424148
Ni_num,M3_Core_IonRatios,Lasso,LOG1P,11,0.484921,0.641671,0.543707
Ni_num,M3_Core_IonRatios,Lasso,LOG1P,12,0.317766,1.935761,1.344275
Ni_num,M3_Core_IonRatios,Lasso,LOG1P,13,0.250719,2.25264,1.292765
Ni_num,M3_Core_IonRatios,Lasso,LOG1P,14,-0.303814,2.462924,1.397122
Ni_num,M3_Core_IonRatios,Lasso,LOG1P,15,-0.121767,0.64953,0.561083
Ni_num,M3_Core_IonRatios,Lasso,LOG1P,16,-0.009434,2.389974,1.276966
Ni_num,M3_Core_IonRatios,Lasso,LOG1P,17,0.754541,0.607291,0.524491
Ni_num,M3_Core_IonRatios,Lasso,LOG1P,18,0.672311,0.780181,0.699768
Ni_num,M3_Core_IonRatios,Lasso,LOG1P,19,0.3618,0.843323,0.694304
Ni_num,M3_Core_IonRatios,Lasso,LOG1P,20,0.038727,2.817795,1.762351
Ni_num,M3_Core_IonRatios,Lasso,LOG1P,21,0.177134,0.623542,0.540969
Ni_num,M3_Core_IonRatios,Lasso,LOG1P,22,0.337002,1.785203,1.226741
Ni_num,M3_Core_IonRatios,Lasso,LOG1P,23,0.666554,0.761125,0.637882
Ni_num,M3_Core_IonRatios,Lasso,LOG1P,24,0.152549,2.352752,1.422064
Ni_num,M3_Core_IonRatios,Lasso,LOG1P,25,-0.220924,2.360143,1.148739
Ni_num,M3_Core_IonRatios,Lasso,RAW,1,-1.961286,1.689224,1.265124
Ni_num,M3_Core_IonRatios,Lasso,RAW,2,0.139327,1.177093,0.98701
Ni_num,M3_Core_IonRatios,Lasso,RAW,3,-0.480914,2.752081,1.895447
Ni_num,M3_Core_IonRatios,Lasso,RAW,4,-0.015067,2.753643,1.889227
Ni_num,M3_Core_IonRatios,Lasso,RAW,5,0.641507,0.752012,0.65101
Ni_num,M3_Core_IonRatios,Lasso,RAW,6,-0.422584,1.372601,1.07061
Ni_num,M3_Core_IonRatios,Lasso,RAW,7,0.100823,2.200183,1.672186
Ni_num,M3_Core_IonRatios,Lasso,RAW,8,0.215349,2.064016,1.119371
Ni_num,M3_Core_IonRatios,Lasso,RAW,9,-11.237185,0.809837,0.752616
Ni_num,M3_Core_IonRatios,Lasso,RAW,10,-0.554849,2.579492,1.64374
Ni_num,M3_Core_IonRatios,Lasso,RAW,11,-0.125082,0.948347,0.772844
Ni_num,M3_Core_IonRatios,Lasso,RAW,12,0.349626,1.890021,1.374052
Ni_num,M3_Core_IonRatios,Lasso,RAW,13,0.052387,2.533291,1.830844
Ni_num,M3_Core_IonRatios,Lasso,RAW,14,-0.496096,2.638293,1.848572
Ni_num,M3_Core_IonRatios,Lasso,RAW,15,-0.514838,0.754799,0.624537
Ni_num,M3_Core_IonRatios,Lasso,RAW,16,-0.071648,2.462523,1.394836
Ni_num,M3_Core_IonRatios,Lasso,RAW,17,0.474914,0.888224,0.773469
Ni_num,M3_Core_IonRatios,Lasso,RAW,18,0.685696,0.764081,0.613795
Ni_num,M3_Core_IonRatios,Lasso,RAW,19,-0.249324,1.179922,0.930246
Ni_num,M3_Core_IonRatios,Lasso,RAW,20,0.154918,2.642015,1.889583
Ni_num,M3_Core_IonRatios,Lasso,RAW,21,0.06393,0.665051,0.51796
Ni_num,M3_Core_IonRatios,Lasso,RAW,22,0.206326,1.953227,1.416326
Ni_num,M3_Core_IonRatios,Lasso,RAW,23,0.640311,0.790508,0.685204
Ni_num,M3_Core_IonRatios,Lasso,RAW,24,0.186155,2.305631,1.715637
Ni_num,M3_Core_IonRatios,Lasso,RAW,25,-0.342985,2.47531,1.417609
Ni_num,M3_Core_IonRatios,HuberRegressor,LOG1P,1,-0.303785,1.120856,0.821301
Ni_num,M3_Core_IonRatios,HuberRegressor,LOG1P,2,0.336902,1.033191,0.876677
Ni_num,M3_Core_IonRatios,HuberRegressor,LOG1P,3,-0.625385,2.883197,1.90554
Ni_num,M3_Core_IonRatios,HuberRegressor,LOG1P,4,-0.055428,2.807854,1.895065
Ni_num,M3_Core_IonRatios,HuberRegressor,LOG1P,5,0.888862,0.418713,0.3432
Ni_num,M3_Core_IonRatios,HuberRegressor,LOG1P,6,0.285759,0.972586,0.865062
Ni_num,M3_Core_IonRatios,HuberRegressor,LOG1P,7,0.280269,1.968436,1.379911
Ni_num,M3_Core_IonRatios,HuberRegressor,LOG1P,8,-0.006045,2.337134,1.361267
Ni_num,M3_Core_IonRatios,HuberRegressor,LOG1P,9,0.093628,0.220399,0.208825
Ni_num,M3_Core_IonRatios,HuberRegressor,LOG1P,10,-0.632724,2.643301,1.485928
Ni_num,M3_Core_IonRatios,HuberRegressor,LOG1P,11,0.265487,0.766258,0.695799
Ni_num,M3_Core_IonRatios,HuberRegressor,LOG1P,12,0.458746,1.724191,1.074164
Ni_num,M3_Core_IonRatios,HuberRegressor,LOG1P,13,0.020088,2.576102,1.891311
Ni_num,M3_Core_IonRatios,HuberRegressor,LOG1P,14,-0.652223,2.772538,2.019092
Ni_num,M3_Core_IonRatios,HuberRegressor,LOG1P,15,-0.85399,0.835029,0.673802
Ni_num,M3_Core_IonRatios,HuberRegressor,LOG1P,16,-0.178226,2.582073,1.355769
Ni_num,M3_Core_IonRatios,HuberRegressor,LOG1P,17,0.446974,0.911549,0.808232
Ni_num,M3_Core_IonRatios,HuberRegressor,LOG1P,18,0.837725,0.549022,0.47298
Ni_num,M3_Core_IonRatios,HuberRegressor,LOG1P,19,0.218126,0.933435,0.719656
Ni_num,M3_Core_IonRatios,HuberRegressor,LOG1P,20,0.098915,2.728154,1.815439
Ni_num,M3_Core_IonRatios,HuberRegressor,LOG1P,21,-0.279399,0.777506,0.656906
Ni_num,M3_Core_IonRatios,HuberRegressor,LOG1P,22,0.397886,1.701261,1.047346
Ni_num,M3_Core_IonRatios,HuberRegressor,LOG1P,23,0.579892,0.854326,0.567729
Ni_num,M3_Core_IonRatios,HuberRegressor,LOG1P,24,0.191692,2.297774,1.457216
Ni_num,M3_Core_IonRatios,HuberRegressor,LOG1P,25,-0.396308,2.523972,1.20467
Ni_num,M3_Core_IonRatios,HuberRegressor,RAW,1,0.335262,0.800336,0.68072
Ni_num,M3_Core_IonRatios,HuberRegressor,RAW,2,0.223067,1.118365,0.948332
Ni_num,M3_Core_IonRatios,HuberRegressor,RAW,3,-0.672545,2.924726,1.834701
Ni_num,M3_Core_IonRatios,HuberRegressor,RAW,4,-0.010503,2.747446,1.865568
Ni_num,M3_Core_IonRatios,HuberRegressor,RAW,5,0.87969,0.435647,0.351857
Ni_num,M3_Core_IonRatios,HuberRegressor,RAW,6,0.5085,0.806803,0.711959
Ni_num,M3_Core_IonRatios,HuberRegressor,RAW,7,0.314414,1.921176,1.358291
Ni_num,M3_Core_IonRatios,HuberRegressor,RAW,8,0.085761,2.227947,1.212228
Ni_num,M3_Core_IonRatios,HuberRegressor,RAW,9,-1.484012,0.364866,0.329856
Ni_num,M3_Core_IonRatios,HuberRegressor,RAW,10,-0.731393,2.721999,1.593287
Ni_num,M3_Core_IonRatios,HuberRegressor,RAW,11,-0.210627,0.98374,0.848488
Ni_num,M3_Core_IonRatios,HuberRegressor,RAW,12,0.489352,1.674735,1.008622
Ni_num,M3_Core_IonRatios,HuberRegressor,RAW,13,0.180803,2.355394,1.701707
Ni_num,M3_Core_IonRatios,HuberRegressor,RAW,14,-0.567241,2.700294,1.870953
Ni_num,M3_Core_IonRatios,HuberRegressor,RAW,15,-1.136918,0.896483,0.760662
Ni_num,M3_Core_IonRatios,HuberRegressor,RAW,16,-0.176139,2.579785,1.36984
Ni_num,M3_Core_IonRatios,HuberRegressor,RAW,17,0.562842,0.810451,0.697446
Ni_num,M3_Core_IonRatios,HuberRegressor,RAW,18,0.70349,0.742136,0.628714
Ni_num,M3_Core_IonRatios,HuberRegressor,RAW,19,0.292064,0.888204,0.697995
Ni_num,M3_Core_IonRatios,HuberRegressor,RAW,20,0.120048,2.695971,1.776317
Ni_num,M3_Core_IonRatios,HuberRegressor,RAW,21,-0.295743,0.782457,0.694413
Ni_num,M3_Core_IonRatios,HuberRegressor,RAW,22,0.408039,1.686856,1.047912
Ni_num,M3_Core_IonRatios,HuberRegressor,RAW,23,0.626686,0.805341,0.552751
Ni_num,M3_Core_IonRatios,HuberRegressor,RAW,24,0.279251,2.169756,1.23624
Ni_num,M3_Core_IonRatios,HuberRegressor,RAW,25,-0.453199,2.574877,1.235518
Ni_num,M3_Core_IonRatios,SVR_RBF,LOG1P,1,0.298112,0.822396,0.697473
Ni_num,M3_Core_IonRatios,SVR_RBF,LOG1P,2,0.578353,0.823884,0.646624
Ni_num,M3_Core_IonRatios,SVR_RBF,LOG1P,3,-0.116888,2.390017,1.283476
Ni_num,M3_Core_IonRatios,SVR_RBF,LOG1P,4,0.061462,2.647806,1.718786
Ni_num,M3_Core_IonRatios,SVR_RBF,LOG1P,5,0.833406,0.512643,0.462277
Ni_num,M3_Core_IonRatios,SVR_RBF,LOG1P,6,0.489513,0.822239,0.755149
Ni_num,M3_Core_IonRatios,SVR_RBF,LOG1P,7,0.084214,2.22041,1.600059
Ni_num,M3_Core_IonRatios,SVR_RBF,LOG1P,8,-0.032969,2.368201,1.310201
Ni_num,M3_Core_IonRatios,SVR_RBF,LOG1P,9,-2.660393,0.442916,0.375735
Ni_num,M3_Core_IonRatios,SVR_RBF,LOG1P,10,-0.476083,2.513307,1.647464
Ni_num,M3_Core_IonRatios,SVR_RBF,LOG1P,11,0.780244,0.419127,0.362025
Ni_num,M3_Core_IonRatios,SVR_RBF,LOG1P,12,0.491186,1.671724,1.072946
Ni_num,M3_Core_IonRatios,SVR_RBF,LOG1P,13,0.229011,2.285039,1.41538
Ni_num,M3_Core_IonRatios,SVR_RBF,LOG1P,14,-0.407614,2.559086,1.804055
Ni_num,M3_Core_IonRatios,SVR_RBF,LOG1P,15,0.094667,0.583515,0.50766
Ni_num,M3_Core_IonRatios,SVR_RBF,LOG1P,16,0.022883,2.351406,1.084642
Ni_num,M3_Core_IonRatios,SVR_RBF,LOG1P,17,0.640165,0.73529,0.606595
Ni_num,M3_Core_IonRatios,SVR_RBF,LOG1P,18,0.679439,0.771649,0.642417
Ni_num,M3_Core_IonRatios,SVR_RBF,LOG1P,19,0.442424,0.788257,0.659352
Ni_num,M3_Core_IonRatios,SVR_RBF,LOG1P,20,0.061098,2.784814,1.871416
Ni_num,M3_Core_IonRatios,SVR_RBF,LOG1P,21,0.165737,0.627845,0.571975
Ni_num,M3_Core_IonRatios,SVR_RBF,LOG1P,22,0.400659,1.697338,0.98709
Ni_num,M3_Core_IonRatios,SVR_RBF,LOG1P,23,0.575644,0.858634,0.645909
Ni_num,M3_Core_IonRatios,SVR_RBF,LOG1P,24,0.182517,2.310778,1.458657
Ni_num,M3_Core_IonRatios,SVR_RBF,LOG1P,25,-0.214926,2.354338,1.195682
Ni_num,M3_Core_IonRatios,SVR_RBF,RAW,1,0.075945,0.943617,0.841505
Ni_num,M3_Core_IonRatios,SVR_RBF,RAW,2,0.462653,0.930078,0.772692
Ni_num,M3_Core_IonRatios,SVR_RBF,RAW,3,-0.092758,2.364059,1.288742
Ni_num,M3_Core_IonRatios,SVR_RBF,RAW,4,0.00014,2.732939,1.822531
Ni_num,M3_Core_IonRatios,SVR_RBF,RAW,5,0.847227,0.490917,0.461581
Ni_num,M3_Core_IonRatios,SVR_RBF,RAW,6,0.603055,0.725054,0.691568
Ni_num,M3_Core_IonRatios,SVR_RBF,RAW,7,0.117174,2.180087,1.588888
Ni_num,M3_Core_IonRatios,SVR_RBF,RAW,8,-0.042707,2.379338,1.377185
Ni_num,M3_Core_IonRatios,SVR_RBF,RAW,9,-4.541234,0.544955,0.400415
Ni_num,M3_Core_IonRatios,SVR_RBF,RAW,10,-0.479247,2.515999,1.573122
Ni_num,M3_Core_IonRatios,SVR_RBF,RAW,11,0.596641,0.567834,0.479681
Ni_num,M3_Core_IonRatios,SVR_RBF,RAW,12,0.329052,1.919683,1.178063
Ni_num,M3_Core_IonRatios,SVR_RBF,RAW,13,0.30977,2.162053,1.465393
Ni_num,M3_Core_IonRatios,SVR_RBF,RAW,14,-0.299129,2.458495,1.60769
Ni_num,M3_Core_IonRatios,SVR_RBF,RAW,15,0.084301,0.586847,0.51935
Ni_num,M3_Core_IonRatios,SVR_RBF,RAW,16,-0.015217,2.396811,1.160418
Ni_num,M3_Core_IonRatios,SVR_RBF,RAW,17,0.704033,0.666851,0.571373
Ni_num,M3_Core_IonRatios,SVR_RBF,RAW,18,0.592766,0.869734,0.728104
Ni_num,M3_Core_IonRatios,SVR_RBF,RAW,19,0.330089,0.864021,0.704641
Ni_num,M3_Core_IonRatios,SVR_RBF,RAW,20,0.032201,2.827342,1.898378
Ni_num,M3_Core_IonRatios,SVR_RBF,RAW,21,-0.212541,0.756918,0.688027
Ni_num,M3_Core_IonRatios,SVR_RBF,RAW,22,0.256392,1.890617,1.161797
Ni_num,M3_Core_IonRatios,SVR_RBF,RAW,23,0.462277,0.966545,0.698137
Ni_num,M3_Core_IonRatios,SVR_RBF,RAW,24,0.205413,2.278188,1.495777
Ni_num,M3_Core_IonRatios,SVR_RBF,RAW,25,-0.183144,2.32334,1.077107
Ni_num,M4_Core_IonExchange,Ridge,LOG1P,1,-7.590028,2.877029,1.628741
Ni_num,M4_Core_IonExchange,Ridge,LOG1P,2,0.083018,1.214988,1.030049
Ni_num,M4_Core_IonExchange,Ridge,LOG1P,3,-0.582703,2.84509,2.022401
Ni_num,M4_Core_IonExchange,Ridge,LOG1P,4,-0.006509,2.742011,1.899572
Ni_num,M4_Core_IonExchange,Ridge,LOG1P,5,0.872207,0.448991,0.365952
Ni_num,M4_Core_IonExchange,Ridge,LOG1P,6,-0.739582,1.517847,0.972966
Ni_num,M4_Core_IonExchange,Ridge,LOG1P,7,0.180757,2.100112,1.56239
Ni_num,M4_Core_IonExchange,Ridge,LOG1P,8,0.157175,2.139162,1.249317
Ni_num,M4_Core_IonExchange,Ridge,LOG1P,9,-6.904988,0.65089,0.493014
Ni_num,M4_Core_IonExchange,Ridge,LOG1P,10,-0.613077,2.627349,1.589483
Ni_num,M4_Core_IonExchange,Ridge,LOG1P,11,-0.02131,0.903554,0.704182
Ni_num,M4_Core_IonExchange,Ridge,LOG1P,12,0.378209,1.848022,1.18818
Ni_num,M4_Core_IonExchange,Ridge,LOG1P,13,-0.100303,2.729768,2.056748
Ni_num,M4_Core_IonExchange,Ridge,LOG1P,14,-0.911491,2.982149,2.206612
Ni_num,M4_Core_IonExchange,Ridge,LOG1P,15,-0.401376,0.725981,0.603846
Ni_num,M4_Core_IonExchange,Ridge,LOG1P,16,-0.157731,2.559517,1.351628
Ni_num,M4_Core_IonExchange,Ridge,LOG1P,17,0.550706,0.821623,0.739617
Ni_num,M4_Core_IonExchange,Ridge,LOG1P,18,0.808884,0.595817,0.512077
Ni_num,M4_Core_IonExchange,Ridge,LOG1P,19,-0.342217,1.223002,0.942301
Ni_num,M4_Core_IonExchange,Ridge,LOG1P,20,0.035151,2.823031,2.048854
Ni_num,M4_Core_IonExchange,Ridge,LOG1P,21,0.080658,0.659082,0.540106
